time,symbol,current,high,low,volume,money,position,a1_v,a1_p,b1_v,b1_p
20260506104155.0,AG9999.XSGE,18592.0,18628.0,18350.0,104162.0,28904228550.0,180614.0,5.0,18593.0,1.0,18592.0
20260506104155.5,AG9999.XSGE,18592.0,18628.0,18350.0,104164.0,28904786295.0,180615.0,1.0,18592.0,2.0,18591.0
20260506104156.0,AG9999.XSGE,18591.0,18628.0,18350.0,104167.0,28905622905.0,180618.0,1.0,18591.0,4.0,18590.0
20260506104156.5,AG9999.XSGE,18592.0,18628.0,18350.0,104172.0,28907017260.0,180619.0,1.0,18591.0,4.0,18590.0
20260506104157.0,AG9999.XSGE,18591.0,18628.0,18350.0,104184.0,28910363535.0,180625.0,1.0,18591.0,1.0,18589.0
20260506104157.5,AG9999.XSGE,18591.0,18628.0,18350.0,104188.0,28911478935.0,180626.0,2.0,18592.0,3.0,18591.0
20260506104158.0,AG9999.XSGE,18591.0,18628.0,18350.0,104191.0,28912315530.0,180625.0,8.0,18589.0,2.0,18588.0
20260506104158.5,AG9999.XSGE,18589.0,18628.0,18350.0,104207.0,28916776845.0,180631.0,1.0,18589.0,4.0,18587.0
20260506104159.0,AG9999.XSGE,18589.0,18628.0,18350.0,104208.0,28917055680.0,180631.0,5.0,18591.0,1.0,18588.0
20260506104159.5,AG9999.XSGE,18589.0,18628.0,18350.0,104210.0,28917613335.0,180631.0,5.0,18591.0,2.0,18587.0
20260506104200.0,AG9999.XSGE,18589.0,18628.0,18350.0,104212.0,28918171005.0,180631.0,5.0,18589.0,2.0,18587.0
20260506104200.5,AG9999.XSGE,18589.0,18628.0,18350.0,104216.0,28919286345.0,180632.0,1.0,18590.0,1.0,18587.0
20260506104201.0,AG9999.XSGE,18587.0,18628.0,18350.0,104219.0,28920122850.0,180632.0,3.0,18589.0,3.0,18587.0
20260506104201.5,AG9999.XSGE,18587.0,18628.0,18350.0,104231.0,28923468780.0,180631.0,10.0,18591.0,1.0,18587.0
20260506104202.0,AG9999.XSGE,18590.0,18628.0,18350.0,104232.0,28923747630.0,180631.0,1.0,18588.0,5.0,18587.0
20260506104202.5,AG9999.XSGE,18590.0,18628.0,18350.0,104236.0,28924863000.0,180635.0,10.0,18591.0,9.0,18590.0
20260506104203.0,AG9999.XSGE,18591.0,18628.0,18350.0,104255.0,28930161645.0,180638.0,3.0,18594.0,11.0,18591.0
20260506104203.5,AG9999.XSGE,18595.0,18628.0,18350.0,104264.0,28932671925.0,180641.0,1.0,18597.0,3.0,18595.0
20260506104204.0,AG9999.XSGE,18597.0,18628.0,18350.0,104268.0,28933787760.0,180642.0,3.0,18598.0,3.0,18596.0
20260506104204.5,AG9999.XSGE,18597.0,18628.0,18350.0,104272.0,28934903535.0,180642.0,1.0,18597.0,2.0,18596.0
20260506104205.0,AG9999.XSGE,18596.0,18628.0,18350.0,104292.0,28940482350.0,180649.0,3.0,18596.0,2.0,18595.0
20260506104205.5,AG9999.XSGE,18598.0,18628.0,18350.0,104304.0,28943829750.0,180655.0,8.0,18599.0,1.0,18597.0
20260506104206.0,AG9999.XSGE,18597.0,18628.0,18350.0,104310.0,28945503495.0,180655.0,8.0,18599.0,2.0,18597.0
20260506104206.5,AG9999.XSGE,18595.0,18628.0,18350.0,104322.0,28948851090.0,180657.0,1.0,18597.0,4.0,18592.0
20260506104207.0,AG9999.XSGE,18597.0,18628.0,18350.0,104330.0,28951082850.0,180660.0,113.0,18600.0,6.0,18594.0
20260506104207.5,AG9999.XSGE,18599.0,18628.0,18350.0,104348.0,28956104385.0,180662.0,1.0,18599.0,1.0,18597.0
20260506104208.0,AG9999.XSGE,18599.0,18628.0,18350.0,104352.0,28957220265.0,180663.0,1.0,18596.0,1.0,18595.0
20260506104208.5,AG9999.XSGE,18596.0,18628.0,18350.0,104363.0,28960288530.0,180664.0,1.0,18595.0,15.0,18591.0
20260506104209.0,AG9999.XSGE,18599.0,18628.0,18350.0,104373.0,28963078230.0,180658.0,1.0,18595.0,8.0,18592.0
20260506104209.5,AG9999.XSGE,18595.0,18628.0,18350.0,104377.0,28964193960.0,180658.0,47.0,18599.0,1.0,18595.0
20260506104210.0,AG9999.XSGE,18598.0,18628.0,18350.0,104380.0,28965030825.0,180658.0,12.0,18598.0,2.0,18595.0
20260506104210.5,AG9999.XSGE,18595.0,18628.0,18350.0,104382.0,28965588675.0,180658.0,5.0,18597.0,1.0,18596.0
20260506104211.0,AG9999.XSGE,18597.0,18628.0,18350.0,104384.0,28966146570.0,180659.0,2.0,18598.0,4.0,18596.0
20260506104211.5,AG9999.XSGE,18598.0,18628.0,18350.0,104389.0,28967541435.0,180659.0,48.0,18599.0,13.0,18598.0
20260506104212.0,AG9999.XSGE,18599.0,18628.0,18350.0,104396.0,28969494270.0,180660.0,45.0,18599.0,14.0,18598.0
20260506104212.5,AG9999.XSGE,18599.0,18628.0,18350.0,104404.0,28971726150.0,180659.0,39.0,18599.0,19.0,18598.0
20260506104213.0,AG9999.XSGE,18599.0,18628.0,18350.0,104446.0,28983443535.0,180627.0,114.0,18600.0,7.0,18599.0
20260506104213.5,AG9999.XSGE,18599.0,18628.0,18350.0,104544.0,29010785400.0,180634.0,26.0,18600.0,5.0,18599.0
20260506104214.0,AG9999.XSGE,18602.0,18628.0,18350.0,104581.0,29021108775.0,180640.0,23.0,18605.0,1.0,18602.0
20260506104214.5,AG9999.XSGE,18600.0,18628.0,18350.0,104668.0,29045384850.0,180651.0,5.0,18602.0,35.0,18600.0
20260506104215.0,AG9999.XSGE,18600.0,18628.0,18350.0,104723.0,29060729565.0,180660.0,10.0,18601.0,40.0,18598.0
20260506104215.5,AG9999.XSGE,18598.0,18628.0,18350.0,104773.0,29074678065.0,180686.0,2.0,18597.0,4.0,18596.0
20260506104216.0,AG9999.XSGE,18596.0,18628.0,18350.0,104794.0,29080535685.0,180694.0,19.0,18596.0,2.0,18594.0
20260506104216.5,AG9999.XSGE,18592.0,18628.0,18350.0,104807.0,29084161680.0,180694.0,1.0,18592.0,17.0,18591.0
20260506104217.0,AG9999.XSGE,18592.0,18628.0,18350.0,104811.0,29085277200.0,180695.0,2.0,18594.0,11.0,18592.0
20260506104217.5,AG9999.XSGE,18594.0,18628.0,18350.0,104815.0,29086392780.0,180695.0,2.0,18594.0,9.0,18592.0
20260506104218.0,AG9999.XSGE,18594.0,18628.0,18350.0,104828.0,29090018220.0,180701.0,2.0,18594.0,13.0,18591.0
20260506104218.5,AG9999.XSGE,18591.0,18628.0,18350.0,104850.0,29096153550.0,180696.0,1.0,18594.0,1.0,18593.0
20260506104219.0,AG9999.XSGE,18592.0,18628.0,18350.0,104855.0,29097548010.0,180695.0,18.0,18593.0,1.0,18592.0
20260506104219.5,AG9999.XSGE,18593.0,18628.0,18350.0,104857.0,29098105785.0,180696.0,6.0,18593.0,9.0,18592.0
20260506104220.0,AG9999.XSGE,18594.0,18628.0,18350.0,104884.0,29105635890.0,180685.0,1.0,18595.0,9.0,18594.0
20260506104220.5,AG9999.XSGE,18594.0,18628.0,18350.0,104896.0,29108982810.0,180690.0,4.0,18595.0,1.0,18593.0
20260506104221.0,AG9999.XSGE,18594.0,18628.0,18350.0,104897.0,29109261720.0,180690.0,4.0,18595.0,4.0,18594.0
20260506104221.5,AG9999.XSGE,18595.0,18628.0,18350.0,104901.0,29110377420.0,180690.0,5.0,18596.0,8.0,18595.0
20260506104222.0,AG9999.XSGE,18595.0,18628.0,18350.0,104906.0,29111772090.0,180694.0,2.0,18596.0,9.0,18595.0
20260506104223.0,AG9999.XSGE,18595.0,18628.0,18350.0,104908.0,29112329940.0,180693.0,2.0,18596.0,7.0,18595.0
20260506104223.5,AG9999.XSGE,18595.0,18628.0,18350.0,104913.0,29113724580.0,180691.0,1.0,18596.0,3.0,18595.0
20260506104224.0,AG9999.XSGE,18596.0,18628.0,18350.0,104925.0,29117071710.0,180690.0,2.0,18597.0,3.0,18596.0
20260506104224.5,AG9999.XSGE,18596.0,18628.0,18350.0,104930.0,29118466410.0,180692.0,2.0,18597.0,4.0,18596.0
20260506104225.0,AG9999.XSGE,18596.0,18628.0,18350.0,104932.0,29119024290.0,180692.0,2.0,18597.0,5.0,18596.0
20260506104225.5,AG9999.XSGE,18597.0,18628.0,18350.0,104939.0,29120976900.0,180691.0,2.0,18597.0,3.0,18595.0
20260506104226.0,AG9999.XSGE,18597.0,18628.0,18350.0,104945.0,29122650510.0,180692.0,10.0,18598.0,3.0,18597.0
20260506104226.5,AG9999.XSGE,18594.0,18628.0,18350.0,104956.0,29125718970.0,180686.0,1.0,18595.0,2.0,18594.0
20260506104227.0,AG9999.XSGE,18596.0,18628.0,18350.0,104958.0,29126276835.0,180685.0,1.0,18596.0,2.0,18594.0
20260506104227.5,AG9999.XSGE,18594.0,18628.0,18350.0,104960.0,29126834655.0,180685.0,1.0,18596.0,1.0,18595.0
20260506104228.0,AG9999.XSGE,18595.0,18628.0,18350.0,104964.0,29127950355.0,180687.0,1.0,18595.0,1.0,18594.0
20260506104228.5,AG9999.XSGE,18593.0,18628.0,18350.0,104968.0,29129066010.0,180688.0,4.0,18595.0,3.0,18592.0
20260506104229.5,AG9999.XSGE,18593.0,18628.0,18350.0,104969.0,29129344905.0,180689.0,5.0,18593.0,4.0,18592.0
20260506104230.0,AG9999.XSGE,18593.0,18628.0,18350.0,104984.0,29133528285.0,180687.0,10.0,18595.0,1.0,18593.0
20260506104230.5,AG9999.XSGE,18593.0,18628.0,18350.0,104988.0,29134643835.0,180687.0,6.0,18592.0,2.0,18591.0
20260506104231.0,AG9999.XSGE,18591.0,18628.0,18350.0,104991.0,29135480430.0,180686.0,2.0,18591.0,9.0,18590.0
20260506104231.5,AG9999.XSGE,18590.0,18628.0,18350.0,105000.0,29137990080.0,180688.0,1.0,18590.0,2.0,18589.0
20260506104232.0,AG9999.XSGE,18589.0,18628.0,18350.0,105001.0,29138268915.0,180689.0,3.0,18590.0,1.0,18589.0
20260506104232.5,AG9999.XSGE,18589.0,18628.0,18350.0,105005.0,29139384255.0,180689.0,4.0,18590.0,1.0,18588.0
20260506104233.0,AG9999.XSGE,18589.0,18628.0,18350.0,105007.0,29139941925.0,180689.0,4.0,18589.0,4.0,18588.0
20260506104233.5,AG9999.XSGE,18588.0,18628.0,18350.0,105019.0,29143287900.0,180688.0,8.0,18588.0,4.0,18587.0
20260506104234.0,AG9999.XSGE,18588.0,18628.0,18350.0,105030.0,29146354920.0,180678.0,2.0,18590.0,3.0,18587.0
20260506104234.5,AG9999.XSGE,18588.0,18628.0,18350.0,105032.0,29146912545.0,180678.0,2.0,18590.0,9.0,18589.0
20260506104235.0,AG9999.XSGE,18589.0,18628.0,18350.0,105036.0,29148027915.0,180679.0,9.0,18591.0,3.0,18590.0
20260506104235.5,AG9999.XSGE,18590.0,18628.0,18350.0,105041.0,29149422135.0,180676.0,7.0,18591.0,7.0,18589.0
20260506104236.0,AG9999.XSGE,18590.0,18628.0,18350.0,105042.0,29149700985.0,180676.0,3.0,18590.0,8.0,18589.0
20260506104236.5,AG9999.XSGE,18590.0,18628.0,18350.0,105045.0,29150537535.0,180676.0,7.0,18591.0,9.0,18589.0
20260506104237.0,AG9999.XSGE,18589.0,18628.0,18350.0,105057.0,29153883765.0,180674.0,1.0,18590.0,6.0,18589.0
20260506104237.5,AG9999.XSGE,18590.0,18628.0,18350.0,105058.0,29154162615.0,180674.0,8.0,18592.0,6.0,18589.0
20260506104238.5,AG9999.XSGE,18590.0,18628.0,18350.0,105059.0,29154441465.0,180674.0,8.0,18592.0,6.0,18589.0
20260506104239.0,AG9999.XSGE,18589.0,18628.0,18350.0,105064.0,29155835640.0,180673.0,2.0,18591.0,1.0,18589.0
20260506104240.5,AG9999.XSGE,18589.0,18628.0,18350.0,105066.0,29156393340.0,180674.0,1.0,18589.0,2.0,18588.0
20260506104241.0,AG9999.XSGE,18591.0,18628.0,18350.0,105073.0,29158345335.0,180678.0,2.0,18591.0,1.0,18589.0
20260506104241.5,AG9999.XSGE,18588.0,18628.0,18350.0,105078.0,29159739510.0,180676.0,1.0,18591.0,4.0,18587.0
20260506104242.0,AG9999.XSGE,18588.0,18628.0,18350.0,105079.0,29160018330.0,180676.0,1.0,18588.0,4.0,18587.0
20260506104242.5,AG9999.XSGE,18588.0,18628.0,18350.0,105083.0,29161133610.0,180674.0,1.0,18591.0,2.0,18590.0
20260506104243.0,AG9999.XSGE,18588.0,18628.0,18350.0,105088.0,29162527830.0,180675.0,9.0,18590.0,4.0,18587.0
20260506104243.5,AG9999.XSGE,18587.0,18628.0,18350.0,105089.0,29162806635.0,180675.0,1.0,18591.0,1.0,18588.0
20260506104244.0,AG9999.XSGE,18587.0,18628.0,18350.0,105095.0,29164479540.0,180675.0,4.0,18590.0,2.0,18586.0
20260506104245.0,AG9999.XSGE,18588.0,18628.0,18350.0,105101.0,29166152385.0,180675.0,9.0,18588.0,2.0,18585.0
20260506104245.5,AG9999.XSGE,18587.0,18628.0,18350.0,105110.0,29168661585.0,180678.0,1.0,18587.0,3.0,18585.0
20260506104246.0,AG9999.XSGE,18587.0,18628.0,18350.0,105116.0,29170334415.0,180681.0,5.0,18590.0,3.0,18585.0
20260506104246.5,AG9999.XSGE,18585.0,18628.0,18350.0,105121.0,29171728395.0,180681.0,7.0,18589.0,2.0,18585.0
20260506104247.0,AG9999.XSGE,18585.0,18628.0,18350.0,105124.0,29172564765.0,180680.0,1.0,18585.0,4.0,18584.0
20260506104247.5,AG9999.XSGE,18585.0,18628.0,18350.0,105129.0,29173958745.0,180681.0,1.0,18589.0,1.0,18585.0
20260506104248.0,AG9999.XSGE,18585.0,18628.0,18350.0,105131.0,29174516295.0,180682.0,5.0,18588.0,3.0,18586.0
20260506104249.0,AG9999.XSGE,18585.0,18628.0,18350.0,105136.0,29175910260.0,180682.0,5.0,18590.0,14.0,18585.0
20260506104249.5,AG9999.XSGE,18588.0,18628.0,18350.0,105138.0,29176467915.0,180683.0,5.0,18589.0,2.0,18586.0
20260506104250.0,AG9999.XSGE,18585.0,18628.0,18350.0,105145.0,29178419505.0,180682.0,3.0,18589.0,4.0,18585.0
20260506104250.5,AG9999.XSGE,18588.0,18628.0,18350.0,105148.0,29179255860.0,180683.0,8.0,18588.0,1.0,18585.0
20260506104251.0,AG9999.XSGE,18587.0,18628.0,18350.0,105150.0,29179813455.0,180682.0,2.0,18588.0,1.0,18585.0
20260506104251.5,AG9999.XSGE,18585.0,18628.0,18350.0,105152.0,29180371050.0,180683.0,1.0,18588.0,3.0,18584.0
20260506104252.0,AG9999.XSGE,18585.0,18628.0,18350.0,105159.0,29182322475.0,180682.0,2.0,18589.0,1.0,18588.0
20260506104252.5,AG9999.XSGE,18588.0,18628.0,18350.0,105162.0,29183158935.0,180684.0,1.0,18588.0,6.0,18585.0
20260506104253.0,AG9999.XSGE,18585.0,18628.0,18350.0,105164.0,29183716485.0,180686.0,2.0,18589.0,4.0,18585.0
20260506104253.5,AG9999.XSGE,18588.0,18628.0,18350.0,105165.0,29183995305.0,180687.0,2.0,18588.0,4.0,18585.0
20260506104255.0,AG9999.XSGE,18585.0,18628.0,18350.0,105166.0,29184274080.0,180687.0,2.0,18588.0,4.0,18585.0
20260506104255.5,AG9999.XSGE,18585.0,18628.0,18350.0,105171.0,29185667955.0,180685.0,1.0,18585.0,3.0,18584.0
20260506104256.0,AG9999.XSGE,18585.0,18628.0,18350.0,105174.0,29186504280.0,180682.0,3.0,18589.0,1.0,18586.0
20260506104257.0,AG9999.XSGE,18585.0,18628.0,18350.0,105175.0,29186783055.0,180681.0,13.0,18587.0,5.0,18585.0
20260506104257.5,AG9999.XSGE,18586.0,18628.0,18350.0,105178.0,29187619395.0,180682.0,1.0,18586.0,10.0,18585.0
20260506104258.0,AG9999.XSGE,18586.0,18628.0,18350.0,105179.0,29187898185.0,180682.0,1.0,18587.0,10.0,18585.0
20260506104258.5,AG9999.XSGE,18587.0,18628.0,18350.0,105180.0,29188176990.0,180683.0,20.0,18588.0,10.0,18585.0
20260506104259.5,AG9999.XSGE,18586.0,18628.0,18350.0,105183.0,29189013360.0,180686.0,20.0,18588.0,3.0,18586.0
20260506104300.5,AG9999.XSGE,18587.0,18628.0,18350.0,105185.0,29189570955.0,180686.0,21.0,18588.0,1.0,18587.0
20260506104301.0,AG9999.XSGE,18586.0,18628.0,18350.0,105191.0,29191243785.0,180686.0,3.0,18587.0,2.0,18586.0
20260506104301.5,AG9999.XSGE,18588.0,18628.0,18350.0,105216.0,29198214225.0,180687.0,3.0,18589.0,2.0,18586.0
20260506104302.0,AG9999.XSGE,18587.0,18628.0,18350.0,105220.0,29199329535.0,180690.0,5.0,18590.0,5.0,18587.0
20260506104302.5,AG9999.XSGE,18587.0,18628.0,18350.0,105221.0,29199608340.0,180689.0,5.0,18590.0,1.0,18589.0
20260506104303.0,AG9999.XSGE,18589.0,18628.0,18350.0,105223.0,29200166010.0,180689.0,5.0,18590.0,8.0,18589.0
20260506104303.5,AG9999.XSGE,18590.0,18628.0,18350.0,105233.0,29202954570.0,180688.0,12.0,18592.0,4.0,18590.0
20260506104304.0,AG9999.XSGE,18592.0,18628.0,18350.0,105234.0,29203233450.0,180688.0,11.0,18592.0,7.0,18590.0
20260506104304.5,AG9999.XSGE,18592.0,18628.0,18350.0,105235.0,29203512330.0,180688.0,10.0,18592.0,4.0,18590.0
20260506104305.0,AG9999.XSGE,18589.0,18628.0,18350.0,105248.0,29207137275.0,180697.0,6.0,18590.0,1.0,18587.0
20260506104305.5,AG9999.XSGE,18587.0,18628.0,18350.0,105249.0,29207416080.0,180697.0,1.0,18587.0,3.0,18586.0
20260506104306.0,AG9999.XSGE,18586.0,18628.0,18350.0,105252.0,29208252450.0,180697.0,1.0,18587.0,8.0,18585.0
20260506104306.5,AG9999.XSGE,18587.0,18628.0,18350.0,105253.0,29208531255.0,180697.0,2.0,18588.0,8.0,18585.0
20260506104307.5,AG9999.XSGE,18587.0,18628.0,18350.0,105254.0,29208810060.0,180697.0,3.0,18588.0,5.0,18586.0
20260506104308.0,AG9999.XSGE,18590.0,18628.0,18350.0,105258.0,29209925370.0,180696.0,6.0,18590.0,2.0,18586.0
20260506104308.5,AG9999.XSGE,18589.0,18628.0,18350.0,105260.0,29210483025.0,180696.0,5.0,18589.0,2.0,18586.0
20260506104309.0,AG9999.XSGE,18586.0,18628.0,18350.0,105261.0,29210761815.0,180697.0,5.0,18588.0,1.0,18586.0
20260506104309.5,AG9999.XSGE,18586.0,18628.0,18350.0,105262.0,29211040605.0,180697.0,6.0,18586.0,8.0,18585.0
20260506104310.0,AG9999.XSGE,18586.0,18628.0,18350.0,105268.0,29212713345.0,180699.0,17.0,18590.0,1.0,18588.0
20260506104310.5,AG9999.XSGE,18588.0,18628.0,18350.0,105280.0,29216059140.0,180699.0,1.0,18587.0,4.0,18586.0
20260506104311.0,AG9999.XSGE,18586.0,18628.0,18350.0,105285.0,29217453090.0,180700.0,1.0,18586.0,9.0,18585.0
20260506104311.5,AG9999.XSGE,18585.0,18628.0,18350.0,105290.0,29218846995.0,180700.0,1.0,18586.0,6.0,18585.0
20260506104312.0,AG9999.XSGE,18585.0,18628.0,18350.0,105291.0,29219125770.0,180701.0,1.0,18586.0,5.0,18585.0
20260506104312.5,AG9999.XSGE,18585.0,18628.0,18350.0,105292.0,29219404545.0,180700.0,1.0,18586.0,4.0,18585.0
20260506104313.0,AG9999.XSGE,18586.0,18628.0,18350.0,105293.0,29219683335.0,180700.0,1.0,18587.0,1.0,18586.0
20260506104313.5,AG9999.XSGE,18586.0,18628.0,18350.0,105296.0,29220519720.0,180698.0,2.0,18588.0,5.0,18586.0
20260506104314.5,AG9999.XSGE,18586.0,18628.0,18350.0,105299.0,29221356090.0,180697.0,1.0,18588.0,5.0,18586.0
20260506104315.5,AG9999.XSGE,18586.0,18628.0,18350.0,105303.0,29222471250.0,180695.0,1.0,18588.0,1.0,18586.0
20260506104316.0,AG9999.XSGE,18588.0,18628.0,18350.0,105304.0,29222750070.0,180695.0,1.0,18589.0,1.0,18586.0
20260506104316.5,AG9999.XSGE,18586.0,18628.0,18350.0,105305.0,29223028860.0,180695.0,4.0,18586.0,10.0,18585.0
20260506104317.0,AG9999.XSGE,18586.0,18628.0,18350.0,105314.0,29225537970.0,180694.0,20.0,18590.0,2.0,18586.0
20260506104317.5,AG9999.XSGE,18586.0,18628.0,18350.0,105315.0,29225816760.0,180694.0,8.0,18589.0,1.0,18586.0
20260506104319.0,AG9999.XSGE,18586.0,18628.0,18350.0,105320.0,29227210845.0,180695.0,22.0,18590.0,3.0,18586.0
20260506104319.5,AG9999.XSGE,18589.0,18628.0,18350.0,105321.0,29227489680.0,180695.0,1.0,18589.0,1.0,18588.0
20260506104320.0,AG9999.XSGE,18588.0,18628.0,18350.0,105324.0,29228326170.0,180696.0,22.0,18590.0,2.0,18588.0
20260506104320.5,AG9999.XSGE,18588.0,18628.0,18350.0,105333.0,29230835700.0,180697.0,2.0,18588.0,4.0,18586.0
20260506104321.0,AG9999.XSGE,18588.0,18628.0,18350.0,105338.0,29232229800.0,180697.0,3.0,18588.0,5.0,18586.0
20260506104322.5,AG9999.XSGE,18586.0,18628.0,18350.0,105341.0,29233066200.0,180699.0,2.0,18588.0,4.0,18586.0
20260506104323.0,AG9999.XSGE,18586.0,18628.0,18350.0,105346.0,29234460150.0,180704.0,1.0,18586.0,10.0,18585.0
20260506104323.5,AG9999.XSGE,18588.0,18628.0,18350.0,105351.0,29235854190.0,180707.0,1.0,18589.0,11.0,18585.0
20260506104324.0,AG9999.XSGE,18585.0,18628.0,18350.0,105357.0,29237526855.0,180706.0,4.0,18588.0,6.0,18585.0
20260506104324.5,AG9999.XSGE,18585.0,18628.0,18350.0,105358.0,29237805630.0,180707.0,3.0,18587.0,1.0,18586.0
20260506104325.0,AG9999.XSGE,18586.0,18628.0,18350.0,105359.0,29238084420.0,180707.0,2.0,18589.0,2.0,18586.0
20260506104325.5,AG9999.XSGE,18585.0,18628.0,18350.0,105362.0,29238920775.0,180708.0,5.0,18586.0,4.0,18585.0
20260506104326.0,AG9999.XSGE,18586.0,18628.0,18350.0,105367.0,29240314725.0,180708.0,1.0,18586.0,4.0,18585.0
20260506104326.5,AG9999.XSGE,18586.0,18628.0,18350.0,105371.0,29241429885.0,180708.0,2.0,18589.0,1.0,18586.0
20260506104327.5,AG9999.XSGE,18580.0,18628.0,18350.0,105389.0,29246447310.0,180709.0,1.0,18583.0,118.0,18580.0
20260506104328.0,AG9999.XSGE,18581.0,18628.0,18350.0,105400.0,29249513460.0,180704.0,1.0,18582.0,9.0,18581.0
20260506104328.5,AG9999.XSGE,18580.0,18628.0,18350.0,105521.0,29283236370.0,180822.0,1.0,18581.0,4.0,18580.0
20260506104329.0,AG9999.XSGE,18577.0,18628.0,18350.0,105532.0,29286301785.0,180824.0,7.0,18579.0,4.0,18573.0
20260506104329.5,AG9999.XSGE,18580.0,18628.0,18350.0,105548.0,29290760505.0,180827.0,3.0,18580.0,1.0,18575.0
20260506104330.0,AG9999.XSGE,18581.0,18628.0,18350.0,105564.0,29295220095.0,180822.0,1.0,18584.0,5.0,18581.0
20260506104330.5,AG9999.XSGE,18584.0,18628.0,18350.0,105569.0,29296613850.0,180818.0,4.0,18585.0,10.0,18584.0
20260506104331.0,AG9999.XSGE,18585.0,18628.0,18350.0,105578.0,29299122780.0,180813.0,1.0,18585.0,11.0,18584.0
20260506104331.5,AG9999.XSGE,18585.0,18628.0,18350.0,105585.0,29301074160.0,180812.0,3.0,18586.0,9.0,18584.0
20260506104332.0,AG9999.XSGE,18584.0,18628.0,18350.0,105594.0,29303583000.0,180811.0,6.0,18584.0,9.0,18582.0
20260506104332.5,AG9999.XSGE,18584.0,18628.0,18350.0,105595.0,29303861760.0,180810.0,6.0,18584.0,9.0,18582.0
20260506104333.5,AG9999.XSGE,18582.0,18628.0,18350.0,105596.0,29304140490.0,180810.0,10.0,18584.0,8.0,18582.0
20260506104334.0,AG9999.XSGE,18583.0,18628.0,18350.0,105598.0,29304697965.0,180809.0,10.0,18584.0,7.0,18582.0
20260506104334.5,AG9999.XSGE,18582.0,18628.0,18350.0,105614.0,29309157510.0,180809.0,1.0,18581.0,4.0,18580.0
20260506104335.0,AG9999.XSGE,18577.0,18628.0,18350.0,105619.0,29310550965.0,180809.0,8.0,18580.0,4.0,18577.0
20260506104335.5,AG9999.XSGE,18580.0,18628.0,18350.0,105621.0,29311108395.0,180807.0,16.0,18582.0,8.0,18578.0
20260506104336.0,AG9999.XSGE,18581.0,18628.0,18350.0,105628.0,29313059205.0,180807.0,5.0,18581.0,10.0,18578.0
20260506104336.5,AG9999.XSGE,18578.0,18628.0,18350.0,105629.0,29313337875.0,180808.0,2.0,18581.0,11.0,18578.0
20260506104337.0,AG9999.XSGE,18578.0,18628.0,18350.0,105632.0,29314173930.0,180811.0,2.0,18580.0,9.0,18578.0
20260506104337.5,AG9999.XSGE,18578.0,18628.0,18350.0,105634.0,29314731300.0,180813.0,9.0,18582.0,9.0,18578.0
20260506104338.0,AG9999.XSGE,18578.0,18628.0,18350.0,105635.0,29315009970.0,180813.0,1.0,18581.0,8.0,18578.0
20260506104338.5,AG9999.XSGE,18578.0,18628.0,18350.0,105636.0,29315288640.0,180813.0,2.0,18581.0,8.0,18578.0
20260506104339.0,AG9999.XSGE,18578.0,18628.0,18350.0,105639.0,29316124725.0,180813.0,1.0,18581.0,8.0,18578.0
20260506104339.5,AG9999.XSGE,18581.0,18628.0,18350.0,105640.0,29316403440.0,180813.0,9.0,18582.0,5.0,18581.0
20260506104340.0,AG9999.XSGE,18579.0,18628.0,18350.0,105653.0,29320026585.0,180815.0,8.0,18582.0,3.0,18581.0
20260506104340.5,AG9999.XSGE,18581.0,18628.0,18350.0,105657.0,29321141445.0,180817.0,3.0,18581.0,1.0,18579.0
20260506104341.0,AG9999.XSGE,18579.0,18628.0,18350.0,105658.0,29321420130.0,180818.0,5.0,18579.0,6.0,18578.0
20260506104341.5,AG9999.XSGE,18579.0,18628.0,18350.0,105663.0,29322813555.0,180813.0,5.0,18581.0,1.0,18579.0
20260506104342.0,AG9999.XSGE,18579.0,18628.0,18350.0,105665.0,29323370955.0,180812.0,7.0,18581.0,3.0,18579.0
20260506104342.5,AG9999.XSGE,18579.0,18628.0,18350.0,105668.0,29324207010.0,180812.0,2.0,18579.0,7.0,18578.0
20260506104343.0,AG9999.XSGE,18579.0,18628.0,18350.0,105669.0,29324485695.0,180812.0,1.0,18579.0,7.0,18578.0
20260506104343.5,AG9999.XSGE,18579.0,18628.0,18350.0,105670.0,29324764380.0,180811.0,7.0,18581.0,1.0,18579.0
20260506104344.5,AG9999.XSGE,18579.0,18628.0,18350.0,105671.0,29325043065.0,180811.0,8.0,18581.0,6.0,18579.0
20260506104345.0,AG9999.XSGE,18579.0,18628.0,18350.0,105677.0,29326715175.0,180806.0,8.0,18581.0,8.0,18578.0
20260506104345.5,AG9999.XSGE,18581.0,18628.0,18350.0,105678.0,29326993890.0,180805.0,7.0,18581.0,9.0,18578.0
20260506104346.0,AG9999.XSGE,18579.0,18628.0,18350.0,105680.0,29327551260.0,180803.0,1.0,18580.0,9.0,18578.0
20260506104346.5,AG9999.XSGE,18578.0,18628.0,18350.0,105681.0,29327829930.0,180803.0,1.0,18580.0,8.0,18578.0
20260506104347.0,AG9999.XSGE,18578.0,18628.0,18350.0,105683.0,29328387270.0,180803.0,1.0,18580.0,5.0,18579.0
20260506104347.5,AG9999.XSGE,18578.0,18628.0,18350.0,105684.0,29328665940.0,180803.0,1.0,18580.0,4.0,18579.0
20260506104348.0,AG9999.XSGE,18580.0,18628.0,18350.0,105686.0,29329223310.0,180804.0,7.0,18581.0,1.0,18580.0
